frAuthID,toAuthID,a2aCitID,frAuthName,toAuthName,selfCit,numCit,sameConfPerc,yFirst,yMean,yStdDev,yLast,yearSpanAvg
116,1366,1161366,Alex Endert,Dipayan Maiti,0,8,0.875,2012,2015.625,1.59798980865694,2017,4.375
116,1514,1161514,Alex Endert,Eli T. Brown,0,21,0.666666666666667,2014,2016.90476190476,1.70014005025356,2021,3.28571428571429
116,1551,1161551,Alex Endert,Emily Wall,0,9,0.666666666666667,2017,2019,2,2021,1.33333333333333
116,2037,1162037,Alex Endert,Haesun Park,0,12,0.833333333333333,2015,2016.83333333333,1.33711584684304,2019,3
116,2079,1162079,Alex Endert,Hannah Kim,0,11,0.636363636363636,2016,2017.45454545455,0.934198732993828,2019,1.90909090909091
116,2390,1162390,Alex Endert,Jaegul Choo,0,13,0.846153846153846,2015,2017,1.4142135623731,2019,3
116,2548,1162548,Alex Endert,Jeffrey Heer,0,15,0.4,2015,2017.93333333333,2.37446735881865,2021,7.46666666666667
116,2699,1162699,Alex Endert,Jingjing Liu,0,11,0.727272727272727,2014,2016.18181818182,1.4709304414677,2019,4.18181818181818
116,2830,1162830,Alex Endert,John T. Stasko,0,11,0.727272727272727,2012,2016,2.44948974278318,2020,6.90909090909091
116,3315,1163315,Alex Endert,Leanna House,0,10,0.8,2012,2015.9,1.79195734076208,2019,3.8
116,4687,1164687,Alex Endert,Remco Chang,0,18,0.777777777777778,2014,2016.38888888889,1.68519117047466,2021,4.33333333333333
116,5017,1165017,Alex Endert,Scotland Leman,0,10,0.8,2012,2015.9,1.79195734076208,2019,3.8
121,3260,1213260,Alex T. Pang,Lambertus Hesselink,0,11,1,1998,2001.81818181818,3.09251295286477,2005,7.54545454545455
122,222,1220222,Alexander Bock 0002,Anders Ynnerman,0,8,1,2017,2018.875,1.24642345475822,2020,2.75
131,935,1310935,Alexander Lex,Christopher Collins 0001,0,8,0.875,2011,2013.75,2.81577190634672,2020,3.5
131,1352,1311352,Alexander Lex,Dieter Schmalstieg,0,9,0.888888888888889,2011,2013.66666666667,2.34520787991171,2019,2.77777777777778
131,2106,1312106,Alexander Lex,Hanspeter Pfister,0,12,0.416666666666667,2010,2017.58333333333,4.07784108061948,2021,4
131,3547,1313547,Alexander Lex,Marc Streit,0,12,0.833333333333333,2011,2014.66666666667,3.02514712890384,2020,2.41666666666667
131,4047,1314047,Alexander Lex,Miriah D. Meyer,0,12,0.666666666666667,2010,2018.16666666667,4.04145188432738,2021,4.33333333333333
131,5445,1315445,Alexander Lex,Tamara Munzner,0,10,0.6,2010,2017.1,4.22821212544709,2021,6.2
141,1886,1411886,Alexander Wiebel,Gerik Scheuermann,0,10,1,2005,2007.3,1.88856206322871,2010,3.4
153,2485,1532485,Alexandru C. Telea,Jarke J. van Wijk,0,14,0.714285714285714,1999,2005.64285714286,6.64028663488306,2018,5.64285714285714
164,2106,1642106,Ali K. Al-Awami,Hanspeter Pfister,0,18,0.666666666666667,2013,2015.38888888889,1.68519117047466,2018,2.66666666666667
164,2540,1642540,Ali K. Al-Awami,Jeff Lichtman,0,10,0.6,2014,2015.9,1.44913767461894,2018,2.3
164,2748,1642748,Ali K. Al-Awami,Johanna Beyer,0,17,0.588235294117647,2013,2015.41176470588,1.7698454568624,2018,2.94117647058824
164,3663,1643663,Ali K. Al-Awami,Markus Hadwiger,0,17,0.588235294117647,2013,2015.76470588235,1.85504082720253,2018,3.88235294117647
164,4128,1644128,Ali K. Al-Awami,Narayanan Kasthuri,0,10,0.6,2014,2015.9,1.44913767461894,2018,2.3
170,5643,1705643,Alireza Entezari,Torsten Möller,0,14,0.928571428571429,2004,2007.71428571429,4.41027770673792,2020,6.85714285714286
171,2592,1712592,Alireza Karduni,Jessica Hullman,0,10,0.5,2020,2020.5,0.52704627669473,2021,3
171,3774,1713774,Alireza Karduni,Matthew Kay 0001,0,8,0.5,2020,2020.5,0.534522483824849,2021,3.125
218,2524,2182524,Anastasia Bezerianos,Jean-Daniel Fekete,0,17,1,2008,2014.94117647059,3.52616272021184,2019,5.05882352941176
218,4502,2184502,Anastasia Bezerianos,Pierre Dragicevic,0,10,1,2012,2016.8,1.93218356615859,2019,3.6
278,4455,2784455,Andrew J. Hanson,Pheng-Ann Heng,0,9,1,1991,1996.55555555556,6.87588378157876,2009,5.11111111111111
338,3470,3383470,Anna Vilanova,M. Eduard Gröller,0,20,0.65,2002,2009.75,4.24108973086672,2016,3.5
385,609,3850609,Aoyu Wu,Bongshin Lee,0,9,0.666666666666667,2020,2020.33333333333,0.5,2021,3.77777777777778
385,2548,3852548,Aoyu Wu,Jeffrey Heer,0,9,0.666666666666667,2020,2020.33333333333,0.5,2021,5.66666666666667
388,793,3880793,Arie E. Kaufman,Charles D. Hansen,0,9,0.888888888888889,1999,2005,5.59016994374947,2018,5.22222222222222
388,998,3880998,Arie E. Kaufman,Cláudio T. Silva,0,9,1,1994,1998.33333333333,3.90512483795333,2005,2.77777777777778
388,2106,3882106,Arie E. Kaufman,Hanspeter Pfister,0,9,0.777777777777778,1994,2003.22222222222,10.5567250814087,2018,3
388,3359,3883359,Arie E. Kaufman,Lichan Hong,0,8,1,1994,1997.25,2.76457178290909,2001,2.5
388,3388,3883388,Arie E. Kaufman,Lisa M. Sobierajski,0,13,1,1993,1997.23076923077,3.96135175064115,2006,4
388,3470,3883470,Arie E. Kaufman,M. Eduard Gröller,0,11,0.363636363636364,2005,2011.09090909091,4.41485097040762,2016,8.72727272727273
388,4017,3884017,Arie E. Kaufman,Ming Wan,0,10,1,1999,2001,2,2004,1.8
388,4712,3884712,Arie E. Kaufman,Ricardo S. Avila,0,13,1,1993,1997.23076923077,3.96135175064115,2006,4
388,5173,3885173,Arie E. Kaufman,Sidney W. Wang,0,8,1,1994,1995.75,2.37546987833084,2001,2
395,2548,3952548,Arjun Srinivasan,Jeffrey Heer,0,11,0.909090909090909,2017,2019,1.4142135623731,2020,6.09090909090909
403,398,4030398,Arnold Köchl,Armin Kanitsar,0,8,0.375,2004,2009.375,4.47013901988997,2013,7
403,1384,4031384,Arnold Köchl,Dominik Fleischmann,0,8,0.375,2004,2009.5,4.56696210375594,2013,7.5
403,3470,4033470,Arnold Köchl,M. Eduard Gröller,0,13,0.230769230769231,2004,2010.53846153846,3.75533808099405,2013,6.92307692307692
405,116,4050116,Arpit Narechania,Alex Endert,0,10,0.4,2021,2021,0,2021,3.5
405,2548,4052548,Arpit Narechania,Jeffrey Heer,0,12,0.666666666666667,2020,2020.33333333333,0.492365963917331,2021,8.58333333333333
421,1387,4211387,Arvind Satyanarayan,Dominik Moritz,0,8,0.75,2015,2018.875,2.23207142742853,2021,3
421,2548,4212548,Arvind Satyanarayan,Jeffrey Heer,0,25,0.72,2015,2018.64,2.32522400354604,2021,5.68
421,2830,4212830,Arvind Satyanarayan,John T. Stasko,0,9,0.555555555555556,2015,2018.88888888889,2.71313676601662,2021,7.44444444444444
421,3853,4213853,Arvind Satyanarayan,Michael Bostock,0,11,0.818181818181818,2015,2017.90909090909,2.50816847339031,2021,7.81818181818182
433,545,4330545,Attila Gyulassy,Bernd Hamann,0,17,0.294117647058824,2007,2013.94117647059,4.61614812689235,2021,7.58823529411765
433,4394,4334394,Attila Gyulassy,Peer-Timo Bremer,0,29,0.482758620689655,2007,2015.31034482759,4.56777101217918,2021,5.68965517241379
433,5708,4335708,Attila Gyulassy,Valerio Pascucci,0,40,0.5,2007,2015.575,4.60149083979507,2021,6.125
433,5737,4335737,Attila Gyulassy,Vijay Natarajan,0,14,0.357142857142857,2007,2013.78571428571,4.96415724396973,2021,7.78571428571429
454,2070,4542070,Ayan Biswas,Han-Wei Shen,0,8,0.375,2013,2016.5,2.20389266007736,2018,3.25
457,5445,4575445,Azam Khan,Tamara Munzner,0,8,0,2015,2016.125,0.83452296039628,2017,4.75
470,5151,4705151,Baining Guo,Shixia Liu,0,14,0.5,2014,2015.14285714286,1.02710518202619,2016,2.57142857142857
470,6113,4706113,Baining Guo,Yingcai Wu,0,8,0.625,2014,2015,1.0690449676497,2016,2.125
476,5568,4765568,Baoquan Chen,Tim Dwyer,0,9,1,2017,2017.77777777778,0.833333333333333,2019,10.1111111111111
509,609,5090609,Benjamin Bach,Bongshin Lee,0,8,0.5,2020,2020.5,0.534522483824849,2021,5.375
509,2106,5092106,Benjamin Bach,Hanspeter Pfister,0,11,0.727272727272727,2017,2019.18181818182,1.32801971507819,2021,3.54545454545455
509,2524,5092524,Benjamin Bach,Jean-Daniel Fekete,0,9,0.666666666666667,2015,2016.88888888889,1.83333333333333,2021,8
509,2548,5092548,Benjamin Bach,Jeffrey Heer,0,16,0.6875,2016,2019.3125,1.53704261489394,2021,7.6875
509,4502,5094502,Benjamin Bach,Pierre Dragicevic,0,8,0.875,2017,2018.75,1.66904592079256,2021,5
545,1962,5451962,Bernd Hamann,Gregory M. Nielson,0,8,1,1991,1999.75,4.39967531269557,2007,5
545,5708,5455708,Bernd Hamann,Valerio Pascucci,0,10,0.9,2002,2007.7,4.02906109823782,2014,2.7
554,338,5540338,Bernhard Preim,Anna Vilanova,0,16,0.3125,2011,2014.4375,1.82460041287583,2018,4.5
554,486,5540486,Bernhard Preim,Bart M. ter Haar Romeny,0,9,0.111111111111111,2011,2014.22222222222,2.33333333333333,2018,3.88888888888889
554,2511,5542511,Bernhard Preim,Javier Oliván Bescós,0,11,0.0909090909090909,2011,2014.18181818182,2.08893187146837,2018,4.45454545454545
554,3470,5543470,Bernhard Preim,M. Eduard Gröller,0,16,0.125,2011,2014.1875,1.72119144780585,2018,6.0625
554,3552,5543552,Bernhard Preim,Marcel Breeuwer,0,11,0.0909090909090909,2011,2014.18181818182,2.08893187146837,2018,4.45454545454545
554,4259,5544259,Bernhard Preim,Oliver Beuing,0,8,0.5,2012,2014.875,1.88509188862809,2018,2.875
554,4595,5544595,Bernhard Preim,Rachel E. Clough,0,9,0.111111111111111,2011,2014.22222222222,2.33333333333333,2018,3.88888888888889
554,4830,5544830,Bernhard Preim,Rocco Gasteiger,0,9,0.555555555555556,2012,2014.66666666667,1.4142135623731,2016,2.88888888888889
554,4893,5544893,Bernhard Preim,Roy van Pelt,0,12,0.333333333333333,2011,2014.41666666667,2.06522432562458,2018,3.66666666666667
562,116,5620116,Bharath Kalidindi,Alex Endert,0,8,0.875,2017,2017,0,2017,2.125
565,2177,5652177,Bilal Alsallakh,Helwig Hauser,0,8,0.625,2012,2014.125,1.95940953204931,2017,6
581,5797,5815797,Bingru Lin,Wei Chen 0001,0,8,0.5,2019,2019,0,2019,2.25
609,863,6090863,Bongshin Lee,Chris Stolte,0,8,1,2013,2015.625,3.02076149339864,2020,10.875
609,2548,6092548,Bongshin Lee,Jeffrey Heer,0,30,0.966666666666667,2008,2016.63333333333,3.2745974570544,2020,5.33333333333333
609,2830,6092830,Bongshin Lee,John T. Stasko,0,8,0.875,2006,2011.125,3.68151754424333,2019,3.875
609,3716,6093716,Bongshin Lee,Martin Wattenberg,0,9,0.777777777777778,2010,2012.88888888889,3.68932393686311,2019,5.22222222222222
609,3853,6093853,Bongshin Lee,Michael Bostock,0,8,0.875,2012,2017.375,2.38671920665766,2019,7.125
609,4454,6094454,Bongshin Lee,Petra Isenberg,0,10,1,2012,2015.7,3.74314187696795,2020,2.3
666,5708,6665708,Brian Summa,Valerio Pascucci,0,8,0.625,2011,2016.25,3.99106144134257,2021,6.375
698,1085,6981085,Bum Chul Kwon,Daniel A. Keim,0,9,0.777777777777778,2015,2015.66666666667,1,2018,3.33333333333333
698,2830,6982830,Bum Chul Kwon,John T. Stasko,0,12,0.583333333333333,2011,2012.66666666667,1.96946385566932,2016,5.16666666666667
714,73,7140073,Cagatay Turkay,Aidan Slingsby,0,10,0.7,2014,2016.2,2.0976176963403,2020,3.4
714,2177,7142177,Cagatay Turkay,Helwig Hauser,0,10,0.5,2012,2015,2.3094010767585,2020,3.2
714,2500,7142500,Cagatay Turkay,Jason Dykes,0,13,0.769230769230769,2014,2015.92307692308,1.93483584409369,2020,4.38461538461539
714,2716,7142716,Cagatay Turkay,Jo Wood,0,10,0.8,2014,2015.8,1.61932770686548,2020,3.7
716,5334,7165334,Caitlyn M. McColeman,Steven Franconeri,0,13,0.461538461538462,2020,2020.53846153846,0.518874521662771,2021,2
733,3470,7333470,Carlos D. Correa,M. Eduard Gröller,0,9,1,2005,2007.77777777778,1.56347191994114,2010,3.55555555555556
733,4394,7334394,Carlos D. Correa,Peer-Timo Bremer,0,8,1,2011,2011,0,2011,3.25
733,5708,7335708,Carlos D. Correa,Valerio Pascucci,0,10,1,2009,2010.8,0.632455532033676,2011,4.4
736,998,7360998,Carlos Scheidegger,Cláudio T. Silva,0,8,0.75,2005,2010,4.95695759225642,2020,3.875
736,2548,7362548,Carlos Scheidegger,Jeffrey Heer,0,18,0.888888888888889,2013,2017.77777777778,2.28950432743847,2021,4.72222222222222
736,4318,7364318,Carlos Scheidegger,Pat Hanrahan,0,9,0.666666666666667,2013,2016.11111111111,3.14024061356946,2020,11.4444444444444
744,2830,7442830,Caroline Ziemkiewicz,John T. Stasko,0,9,0.333333333333333,2010,2012.44444444444,2.2973414586817,2015,5
783,2070,7832070,Chaoli Wang 0001,Han-Wei Shen,0,21,0.666666666666667,2006,2015.47619047619,4.95599684845589,2021,8.57142857142857
783,2865,7832865,Chaoli Wang 0001,Jonathan Woodring,0,8,0.625,2008,2016.375,4.37321392113398,2020,9.25
783,3242,7833242,Chaoli Wang 0001,Kwan-Liu Ma,0,12,0.416666666666667,2006,2014,5.2742944379492,2019,11.3333333333333
793,998,7930998,Charles D. Hansen,Cláudio T. Silva,0,8,1,1999,2005.5,7.13141941391353,2020,2
793,6066,7936066,Charles D. Hansen,Yarden Livnat,0,11,1,1998,2003.09090909091,5.06862003812765,2009,5.09090909090909
797,5708,7975708,Charles Gueunet,Valerio Pascucci,0,9,0.444444444444444,2017,2017,0,2017,6.66666666666667
800,2524,8002524,Charles Perin,Jean-Daniel Fekete,0,25,1,2013,2016.92,1.44106442141449,2019,5.44
800,2548,8002548,Charles Perin,Jeffrey Heer,0,9,0.888888888888889,2013,2016.77777777778,1.64147630029935,2019,6.33333333333333
800,2830,8002830,Charles Perin,John T. Stasko,0,10,1,2013,2017.1,2.13177026070926,2019,10.1
800,4502,8004502,Charles Perin,Pierre Dragicevic,0,17,1,2015,2017.58823529412,1.1213175023946,2019,3.88235294117647
800,5125,8005125,Charles Perin,Sheelagh Carpendale,0,12,1,2014,2017.58333333333,1.62135371797393,2019,4.66666666666667
800,6234,8006234,Charles Perin,Yvonne Jansen,0,9,1,2014,2017.66666666667,1.58113883008419,2019,3.22222222222222
836,278,8360278,Chi-Wing Fu,Andrew J. Hanson,0,12,1,2007,2008.41666666667,0.90033663737852,2010,6.75
836,925,8360925,Chi-Wing Fu,Christophe Hurter,0,8,0.875,2018,2018.875,0.353553390593274,2019,5.625
836,5568,8365568,Chi-Wing Fu,Tim Dwyer,0,9,1,2017,2017.77777777778,0.833333333333333,2019,10.1111111111111
849,863,8490863,Chris E. Weaver,Chris Stolte,0,8,0.5,2004,2007.25,2.54950975679639,2010,3.125
849,4318,8494318,Chris E. Weaver,Pat Hanrahan,0,8,0.625,2004,2007.5,2.9277002188456,2012,3.375
859,116,8590116,Chris North 0001,Alex Endert,0,18,1,2010,2016.11111111111,3.25194763160368,2020,4.16666666666667
859,779,8590779,Chris North 0001,Chao Han,0,9,1,2012,2015.33333333333,2.95803989154981,2020,4.33333333333333
859,1366,8591366,Chris North 0001,Dipayan Maiti,0,11,1,2012,2015.36363636364,2.73030134866931,2020,4
859,2390,8592390,Chris North 0001,Jaegul Choo,0,8,1,2017,2018.5,1.30930734141595,2020,5
859,2830,8592830,Chris North 0001,John T. Stasko,0,14,0.642857142857143,2010,2014,2.93519754282137,2020,6.35714285714286
859,3315,8593315,Chris North 0001,Leanna House,0,18,1,2012,2016.77777777778,2.88108548897308,2020,3.77777777777778
859,5017,8595017,Chris North 0001,Scotland Leman,0,17,1,2012,2016.58823529412,2.85172806227671,2020,3.88235294117647
907,1886,9071886,Christoph Garth,Gerik Scheuermann,0,14,0.785714285714286,2005,2009.5,4.09032629881397,2020,6.85714285714286
907,2085,9072085,Christoph Garth,Hans Hagen,0,11,0.636363636363636,2005,2010.54545454545,4.1800391472721,2020,8.18181818181818
907,2099,9072099,Christoph Garth,Hans-Peter Seidel,0,8,1,2004,2009.125,5.24914959098818,2020,2.875
907,2220,9072220,Christoph Garth,Holger Theisel,0,9,1,2004,2008.11111111111,2.89155859548291,2011,2.11111111111111
907,5596,9075596,Christoph Garth,Tino Weinkauf,0,9,0.888888888888889,2004,2010.22222222222,5.9113826169894,2020,2.66666666666667
907,5708,9075708,Christoph Garth,Valerio Pascucci,0,12,0.666666666666667,2007,2015.33333333333,4.41759567130713,2020,6.5
907,5931,9075931,Christoph Garth,Xavier Tricoche,0,13,0.769230769230769,2005,2010.38461538462,3.9483849343426,2020,5.38461538461539
911,3470,9113470,Christoph Heinzl,M. Eduard Gröller,0,10,0.1,2010,2015.2,2.82055944017416,2018,4.6
911,5643,9115643,Christoph Heinzl,Torsten Möller,0,9,0,2013,2014.66666666667,1.6583123951777,2018,3.11111111111111
925,153,9250153,Christophe Hurter,Alexandru C. Telea,0,15,0.733333333333333,2011,2017.53333333333,2.03071650503203,2019,7.46666666666667
925,4284,9254284,Christophe Hurter,Ozan Ersoy,0,10,0.9,2011,2017.3,2.45175673979111,2019,6.3
931,2830,9312830,Christopher Andrews,John T. Stasko,0,8,0.875,2010,2013.125,2.5319388392523,2017,4.75
935,1328,9351328,Christopher Collins 0001,Derek Xiaoyu Wang,0,8,1,2014,2017,2,2019,4.875
935,5125,9355125,Christopher Collins 0001,Sheelagh Carpendale,0,12,0.666666666666667,2007,2014,4.19956707725494,2021,4.08333333333333
935,5838,9355838,Christopher Collins 0001,Wenwen Dou,0,8,1,2014,2017,2,2019,4.875
935,5880,9355880,Christopher Collins 0001,William Ribarsky,0,8,1,2014,2017,2,2019,4.875
979,5334,9795334,Cindy Xiong,Steven Franconeri,0,11,0.636363636363636,2019,2020.27272727273,0.646669790682863,2021,2.72727272727273
998,736,9980736,Cláudio T. Silva,Carlos Scheidegger,0,9,0.666666666666667,2007,2010.88888888889,4.31405970184826,2019,4.33333333333333
998,1842,9981842,Cláudio T. Silva,Gennady L. Andrienko,0,8,0.5,2013,2014.5,1.19522860933439,2016,4.5
998,2135,9982135,Cláudio T. Silva,Harish Doraiswamy,0,11,0.727272727272727,2014,2016.54545454545,1.91643608626202,2020,2.18181818181818
998,2274,9982274,Cláudio T. Silva,Huy T. Vo,0,12,0.583333333333333,2007,2013.16666666667,4.01889476740996,2019,3.66666666666667
998,2945,9982945,Cláudio T. Silva,Juliana Freire,0,19,0.526315789473684,2007,2014.31578947368,3.65228439289025,2020,3.57894736842105
998,4133,9984133,Cláudio T. Silva,Natalia V. Andrienko,0,8,0.5,2013,2014.5,1.19522860933439,2016,4.5
998,4223,9984223,Cláudio T. Silva,Nivan Ferreira,0,12,0.5,2014,2015.75,1.54478595163331,2020,2.33333333333333
998,4394,9984394,Cláudio T. Silva,Peer-Timo Bremer,0,9,0.111111111111111,2014,2017.33333333333,2.64575131106459,2020,8.66666666666667
998,5708,9985708,Cláudio T. Silva,Valerio Pascucci,0,11,0.272727272727273,2001,2015.45454545455,6.10513941468393,2020,9
998,5971,9985971,Cláudio T. Silva,Xiaoru Yuan,0,8,0.375,2014,2015.375,0.744023809142845,2016,1.75
999,5445,9995445,Cody Dunne,Tamara Munzner,0,8,1,2018,2018.625,0.744023809142845,2020,6.375
1014,3716,10143716,Conglei Shi,Martin Wattenberg,0,9,0.666666666666667,2011,2012.33333333333,1.58113883008419,2015,5.33333333333333
1085,160,10850160,Daniel A. Keim,Alfred Inselberg,0,8,0.375,1993,2003,9.05538513813742,2017,13
1085,537,10850537,Daniel A. Keim,Bernard Dimsdale,0,8,0.375,1993,2003,9.05538513813742,2017,13
1085,698,10850698,Daniel A. Keim,Bum Chul Kwon,0,8,1,2014,2016.25,1.48804761828569,2018,2.625
1085,1389,10851389,Daniel A. Keim,Dominik Sacha,0,11,1,2015,2017.09090909091,0.943879807448539,2018,2.27272727272727
1085,2390,10852390,Daniel A. Keim,Jaegul Choo,0,8,1,2016,2017.5,1.19522860933439,2019,4.875
1085,2485,10852485,Daniel A. Keim,Jarke J. van Wijk,0,12,0.583333333333333,2005,2012.33333333333,5.91351815501542,2020,7.58333333333333
1085,2830,10852830,Daniel A. Keim,John T. Stasko,0,9,0.222222222222222,2006,2014,3.8405728739343,2018,6.88888888888889
1085,3547,10853547,Daniel A. Keim,Marc Streit,0,8,0.25,2012,2016.875,2.03100960115899,2018,3.875
1085,3777,10853777,Daniel A. Keim,Matthew O. Ward,0,16,0.3125,1993,2007.25,9.82174458366062,2020,11
1085,3934,10853934,Daniel A. Keim,Michael Sedlmair,0,12,0.416666666666667,2016,2017.25,1.05528970602217,2019,3.25
1085,3981,10853981,Daniel A. Keim,Mihael Ankerst,0,10,0.1,1998,2007.7,7.37940075856811,2018,11.8
1085,5445,10855445,Daniel A. Keim,Tamara Munzner,0,9,0.444444444444444,2012,2016.33333333333,2.39791576165636,2020,4.33333333333333
1085,5609,10855609,Daniel A. Keim,Tobias Schreck,0,13,0.846153846153846,2007,2015.84615384615,3.23641143465397,2019,3.92307692307692
1085,5643,10855643,Daniel A. Keim,Torsten Möller,0,9,0.444444444444444,2012,2016.44444444444,1.9436506316151,2019,3.77777777777778
1085,5880,10855880,Daniel A. Keim,William Ribarsky,0,9,1,2014,2017.22222222222,1.71593835683117,2019,6.22222222222222
1135,793,11350793,Daniel Weiskopf,Charles D. Hansen,0,10,0.6,2002,2009.1,4.09471203708718,2014,5.8
1135,1085,11351085,Daniel Weiskopf,Daniel A. Keim,0,8,0.25,2011,2017,2.97609523657138,2020,4
1135,2064,11352064,Daniel Weiskopf,Hamish A. Carr,0,8,0.625,2008,2011.625,4.24053568044685,2018,4.375
1135,3857,11353857,Daniel Weiskopf,Michael Burch,0,10,0.5,2011,2014,1.76383420737639,2016,2.2
1135,5502,11355502,Daniel Weiskopf,Thomas Ertl,0,16,0.75,2002,2009.8125,4.9019553921539,2016,4.4375
1141,2548,11412548,Danielle Albers Szafir,Jeffrey Heer,0,9,0.888888888888889,2017,2018.44444444444,1.33333333333333,2021,4
1141,5334,11415334,Danielle Albers Szafir,Steven Franconeri,0,9,0.555555555555556,2018,2020.22222222222,0.97182531580755,2021,4.44444444444444
1147,2548,11472548,Danyel Fisher,Jeffrey Heer,0,8,1,2008,2013.125,2.94897076476329,2016,2.875
1172,1198,11721198,David Borland,David Gotz,0,11,0.818181818181818,2019,2019.63636363636,0.674199862463242,2021,2.90909090909091
1198,505,11980505,David Gotz,Ben Shneiderman,0,18,0.666666666666667,2010,2015.55555555556,3.34703068092974,2021,9
1198,759,11980759,David Gotz,Catherine Plaisant,0,8,0.75,2014,2016.625,2.26384628453435,2019,3.875
1198,4112,11984112,David Gotz,Nan Cao,0,8,0.625,2017,2019.125,1.35620268186054,2021,3.125
1201,433,12010433,David Günther,Attila Gyulassy,0,8,0.375,2011,2013.25,1.38873014965883,2014,5.25
1201,5708,12015708,David Günther,Valerio Pascucci,0,12,0.5,2011,2013.25,1.35680105059994,2014,4.91666666666667
1202,2548,12022548,David H. Laidlaw,Jeffrey Heer,0,8,0.625,2010,2013.75,1.90862703084106,2016,2.875
1255,1085,12551085,David S. Ebert,Daniel A. Keim,0,10,0.7,2012,2015.5,2.91547594742265,2019,6
1255,2830,12552830,David S. Ebert,John T. Stasko,0,11,0.545454545454545,2009,2014,3.71483512420134,2019,7.18181818181818
1255,4004,12554004,David S. Ebert,Min Chen 0001,0,8,0.75,2000,2010.875,7.95410945001747,2019,3.125
1255,4887,12554887,David S. Ebert,Ross Maciejewski,0,10,1,2008,2014.8,4.54116969758037,2020,3.5
1255,5502,12555502,David S. Ebert,Thomas Ertl,0,12,1,2004,2009.75,7.05980942312957,2020,4.58333333333333
1287,6113,12876113,Dazhen Deng,Yingcai Wu,0,10,0.5,2018,2019.4,0.699205898780101,2020,1.4
1294,3470,12943470,Deborah Silver,M. Eduard Gröller,0,8,1,2005,2006,1.0690449676497,2007,1.75
1303,2177,13032177,Denis Gracanin,Helwig Hauser,0,12,0.583333333333333,2008,2011.75,3.51942660619079,2019,4.41666666666667
1303,3213,13033213,Denis Gracanin,Kresimir Matkovic,0,9,0.555555555555556,2008,2011.44444444444,3.00462606288666,2015,4
1328,5151,13285151,Derek Xiaoyu Wang,Shixia Liu,0,8,0.5,2011,2013.25,1.58113883008419,2015,1.875
1328,5880,13285880,Derek Xiaoyu Wang,William Ribarsky,0,9,1,2011,2012.88888888889,1.76383420737639,2015,2.55555555555556
1339,1414,13391414,Di Weng,Dongyu Liu,0,8,0.25,2018,2019.875,1.35620268186054,2021,3.125
1339,1842,13391842,Di Weng,Gennady L. Andrienko,0,14,0.5,2016,2019.14285714286,1.56190922897601,2021,7.71428571428571
1339,2250,13392250,Di Weng,Huamin Qu,0,19,0.421052631578947,2016,2019.26315789474,1.82093093600065,2021,4.57894736842105
1339,4133,13394133,Di Weng,Natalia V. Andrienko,0,14,0.5,2016,2019.14285714286,1.56190922897601,2021,7.71428571428571
1339,4299,13394299,Di Weng,Panpan Xu,0,8,0.375,2018,2019.75,1.38873014965883,2021,2.75
1339,4689,13394689,Di Weng,Ren Liu,0,9,0.333333333333333,2018,2020.11111111111,1.16666666666667,2021,2.11111111111111
1339,5797,13395797,Di Weng,Wei Chen 0001,0,14,0.5,2018,2019.57142857143,1.22249969100425,2021,2.42857142857143
